exercise_id,canonical_key,name_de,name_en,aliases_de,aliases_en,search_terms,family_id,family_de,category_id,category_de,pattern_id,pattern_de,force_id,force_de,mechanic_id,mechanic_de,is_compound,compound_class_de,primary_muscle_id,primary_muscle_de,primary_muscle_size_1_5,primary_muscle_size_class,secondary_muscle_ids,secondary_muscles_de,secondary_muscle_count,body_region,required_equipment_ids,required_equipment_de,equipment_count,primary_equipment_id,primary_equipment_de,dynamic_joints_count,involved_muscle_mass_1_5,whole_body_demand_1_5,loadability_1_5,scalability_1_5,stability_demand_1_5,skill_demand_1_5,fatigue_cost_1_5,commonness_1_5,difficulty_1_5,difficulty_de,compound_score,priority_score,program_priority,unilateral,bodyweight,closed_chain,requires_coaching,variant_level_1_3,variant_level_de,training_goals,plan_eligible,recommended_default_display,notes,source_method,license_note,review_status,slug_de
EX001377,pausen-seitlicher-step-up-mit-kurzhanteln__dumbbell-box,Pausen-Seitlicher Step-up mit Kurzhanteln,Paused Lateral Dumbbell Step-Up,,,Pausen-Seitlicher Step-up mit Kurzhanteln | Paused Lateral Dumbbell Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Kurzhantel(n) | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,DUMBBELL | BOX,Kurzhantel(n) | Plyo-Box,2,DUMBBELL,Kurzhantel(n),3,5,4,3,5,4,4,4,2,4,Fortgeschritten,86,73,B – Hauptassistenz,True,False,True,False,3,Spezialvariante,Kraft | Muskelaufbau,True,False,Kurze Pause oben oder in der kontrollierten Umkehrposition.,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,pausen-seitlicher-step-up-mit-kurzhanteln
EX001378,pausen-step-up-mit-kniehub-korpergewicht__body-box,"Pausen-Step-up mit Kniehub, Körpergewicht",Paused Bodyweight Step-Up to Knee Drive,,,"Pausen-Step-up mit Kniehub, Körpergewicht | Paused Bodyweight Step-Up to Knee Drive | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Körpergewicht | Plyo-Box",FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,BODY | BOX,Körpergewicht | Plyo-Box,2,BODY,Körpergewicht,3,5,4,1,5,4,3,3,3,3,Mittel,86,69,B – Hauptassistenz,True,True,True,False,3,Spezialvariante,Kraft | Muskelaufbau,True,False,Kurze Pause oben oder in der kontrollierten Umkehrposition.,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,pausen-step-up-mit-kniehub-korpergewicht
EX001379,pausen-step-up-mit-kurzhanteln__dumbbell-box,Pausen-Step-up mit Kurzhanteln,Paused Dumbbell Step-Up,,,Pausen-Step-up mit Kurzhanteln | Paused Dumbbell Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Kurzhantel(n) | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,DUMBBELL | BOX,Kurzhantel(n) | Plyo-Box,2,DUMBBELL,Kurzhantel(n),3,5,4,3,5,4,3,3,4,3,Mittel,86,83,A – Grund-/Hauptübung,True,False,True,False,3,Spezialvariante,Kraft | Muskelaufbau,True,False,Kurze Pause oben oder in der kontrollierten Umkehrposition.,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,pausen-step-up-mit-kurzhanteln
EX001380,peterson-step-up__body-step,Peterson Step-up,Peterson Step-Up,,,Peterson Step-up | Peterson Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Körpergewicht | Step/Erhöhung,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,BODY | STEP,Körpergewicht | Step/Erhöhung,2,STEP,Step/Erhöhung,3,5,4,2,5,4,2,2,3,2,Leicht,86,74,B – Hauptassistenz,True,True,True,False,3,Spezialvariante,Kraft | Muskelaufbau,True,False,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,peterson-step-up
EX001381,poliquin-step-up__body-slant-board,Poliquin Step-up,Poliquin Step-Up,,,Poliquin Step-up | Poliquin Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Körpergewicht | Keilbrett/Slant Board,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,BODY | SLANT_BOARD,Körpergewicht | Keilbrett/Slant Board,2,SLANT_BOARD,Keilbrett/Slant Board,3,5,4,2,5,4,3,3,2,3,Mittel,86,71,B – Hauptassistenz,True,True,True,False,3,Spezialvariante,Kraft | Muskelaufbau,True,False,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,poliquin-step-up
EX001382,seitlicher-step-up-mit-kurzhanteln__dumbbell-box,Seitlicher Step-up mit Kurzhanteln,Lateral Dumbbell Step-Up,,,Seitlicher Step-up mit Kurzhanteln | Lateral Dumbbell Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Kurzhantel(n) | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,DUMBBELL | BOX,Kurzhantel(n) | Plyo-Box,2,DUMBBELL,Kurzhantel(n),3,5,4,4,5,4,3,4,3,3,Mittel,86,84,A – Grund-/Hauptübung,True,False,True,False,2,Gängige Variante,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,seitlicher-step-up-mit-kurzhanteln
EX001383,seitlicher-step-up-mit-korpergewicht__body-box,Seitlicher Step-up mit Körpergewicht,Lateral Bodyweight Step-Up,,,Seitlicher Step-up mit Körpergewicht | Lateral Bodyweight Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Körpergewicht | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,BODY | BOX,Körpergewicht | Plyo-Box,2,BODY,Körpergewicht,3,5,4,2,5,4,2,3,4,2,Leicht,86,78,B – Hauptassistenz,True,True,True,False,2,Gängige Variante,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,seitlicher-step-up-mit-korpergewicht
EX001384,step-up-an-der-multipresse__smith-plates-box,Step-up an der Multipresse,Smith Machine Step-Up,,,Step-up an der Multipresse | Smith Machine Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Multipresse/Smith Machine | Hantelscheiben | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,SMITH | PLATES | BOX,Multipresse/Smith Machine | Hantelscheiben | Plyo-Box,3,SMITH,Multipresse/Smith Machine,3,5,4,5,5,3,3,4,3,3,Mittel,86,89,A – Grund-/Hauptübung,True,False,True,False,2,Gängige Variante,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,step-up-an-der-multipresse
EX001385,step-up-mit-kettlebells__kettlebell-box,Step-up mit Kettlebells,Kettlebell Step-Up,,,Step-up mit Kettlebells | Kettlebell Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Kettlebell(s) | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,KETTLEBELL | BOX,Kettlebell(s) | Plyo-Box,2,KETTLEBELL,Kettlebell(s),3,5,4,4,5,4,2,3,4,2,Leicht,86,88,A – Grund-/Hauptübung,True,False,True,False,2,Gängige Variante,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,step-up-mit-kettlebells
EX001386,step-up-mit-kniehub-und-kurzhanteln__dumbbell-box,Step-up mit Kniehub und Kurzhanteln,Dumbbell Step-Up to Knee Drive,,,Step-up mit Kniehub und Kurzhanteln | Dumbbell Step-Up to Knee Drive | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Kurzhantel(n) | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,DUMBBELL | BOX,Kurzhantel(n) | Plyo-Box,2,DUMBBELL,Kurzhantel(n),3,5,4,4,5,5,3,4,3,3,Mittel,86,84,A – Grund-/Hauptübung,True,False,True,False,2,Gängige Variante,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,step-up-mit-kniehub-und-kurzhanteln
EX001387,step-up-mit-kniehub-korpergewicht__body-box,"Step-up mit Kniehub, Körpergewicht",Bodyweight Step-Up to Knee Drive,,,"Step-up mit Kniehub, Körpergewicht | Bodyweight Step-Up to Knee Drive | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Körpergewicht | Plyo-Box",FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,BODY | BOX,Körpergewicht | Plyo-Box,2,BODY,Körpergewicht,3,5,4,2,5,4,2,3,4,2,Leicht,86,78,B – Hauptassistenz,True,True,True,False,2,Gängige Variante,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,step-up-mit-kniehub-korpergewicht
EX001388,step-up-mit-kurzhanteln__dumbbell-box,Step-up mit Kurzhanteln,Dumbbell Step-Up,,,Step-up mit Kurzhanteln | Dumbbell Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Kurzhantel(n) | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,DUMBBELL | BOX,Kurzhantel(n) | Plyo-Box,2,DUMBBELL,Kurzhantel(n),3,5,4,4,5,4,2,3,5,2,Leicht,86,91,A – Grund-/Hauptübung,True,False,True,False,1,Kernübung,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,step-up-mit-kurzhanteln
EX001389,step-up-mit-langhantel__barbell-plates-rack-box,Step-up mit Langhantel,Barbell Step-Up,,,Step-up mit Langhantel | Barbell Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Langhantel | Hantelscheiben | Kniebeugenständer/Power Rack | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,BARBELL | PLATES | RACK | BOX,Langhantel | Hantelscheiben | Kniebeugenständer/Power Rack | Plyo-Box,4,BARBELL,Langhantel,3,5,4,5,5,5,4,5,3,4,Fortgeschritten,86,84,A – Grund-/Hauptübung,True,False,True,True,2,Gängige Variante,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,step-up-mit-langhantel
EX001390,step-up-hoch-mit-korpergewicht__body-box,"Step-up, hoch, mit Körpergewicht",High Box Bodyweight Step-Up,,,"Step-up, hoch, mit Körpergewicht | High Box Bodyweight Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Körpergewicht | Plyo-Box",FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,BODY | BOX,Körpergewicht | Plyo-Box,2,BODY,Körpergewicht,3,5,4,2,5,4,2,3,4,2,Leicht,86,78,B – Hauptassistenz,True,True,True,False,2,Gängige Variante,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,step-up-hoch-mit-korpergewicht
EX001391,step-up-niedrig-mit-korpergewicht__body-box,"Step-up, niedrig, mit Körpergewicht",Low Box Bodyweight Step-Up,,,"Step-up, niedrig, mit Körpergewicht | Low Box Bodyweight Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Körpergewicht | Plyo-Box",FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,BODY | BOX,Körpergewicht | Plyo-Box,2,BODY,Körpergewicht,3,5,4,2,5,3,1,2,5,1,Einsteiger,86,81,A – Grund-/Hauptübung,True,True,True,False,1,Kernübung,Kraft | Muskelaufbau,True,True,,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,step-up-niedrig-mit-korpergewicht
EX001392,tempo-kontrollierter-step-down-seitlich__body-box,Tempo-Kontrollierter Step-down seitlich,Tempo Lateral Step-Down,,,Tempo-Kontrollierter Step-down seitlich | Tempo Lateral Step-Down | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Körpergewicht | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,BODY | BOX,Körpergewicht | Plyo-Box,2,BODY,Körpergewicht,3,5,4,1,5,4,3,3,3,3,Mittel,86,69,B – Hauptassistenz,True,True,True,False,3,Spezialvariante,Kraft | Muskelaufbau,True,False,Langsame exzentrische Phase.,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,tempo-kontrollierter-step-down-seitlich
EX001393,tempo-kontrollierter-step-down-vorwarts__body-box,Tempo-Kontrollierter Step-down vorwärts,Tempo Forward Step-Down,,,Tempo-Kontrollierter Step-down vorwärts | Tempo Forward Step-Down | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Körpergewicht | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,BODY | BOX,Körpergewicht | Plyo-Box,2,BODY,Körpergewicht,3,5,4,1,5,4,3,3,3,3,Mittel,86,69,B – Hauptassistenz,True,True,True,False,3,Spezialvariante,Kraft | Muskelaufbau,True,False,Langsame exzentrische Phase.,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,tempo-kontrollierter-step-down-vorwarts
EX001394,tempo-seitlicher-step-up-mit-kurzhanteln__dumbbell-box,Tempo-Seitlicher Step-up mit Kurzhanteln,Tempo Lateral Dumbbell Step-Up,,,Tempo-Seitlicher Step-up mit Kurzhanteln | Tempo Lateral Dumbbell Step-Up | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Kurzhantel(n) | Plyo-Box,FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,DUMBBELL | BOX,Kurzhantel(n) | Plyo-Box,2,DUMBBELL,Kurzhantel(n),3,5,4,3,5,4,4,4,2,4,Fortgeschritten,86,73,B – Hauptassistenz,True,False,True,False,3,Spezialvariante,Kraft | Muskelaufbau,True,False,Langsame exzentrische Phase.,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,tempo-seitlicher-step-up-mit-kurzhanteln
EX001395,tempo-step-up-mit-kniehub-korpergewicht__body-box,"Tempo-Step-up mit Kniehub, Körpergewicht",Tempo Bodyweight Step-Up to Knee Drive,,,"Tempo-Step-up mit Kniehub, Körpergewicht | Tempo Bodyweight Step-Up to Knee Drive | Step-up/Step-down | Quadrizeps | Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur | Körpergewicht | Plyo-Box",FAM_STEP,Step-up/Step-down,strength,Krafttraining,step,Aufsteigen/Absteigen,push,Drücken,multi_joint,Mehrgelenkig,True,Sehr hohe Mehrgelenkigkeit,QUADS,Quadrizeps,5,sehr gross,GLUTES | ADDUCTORS | HAMSTRINGS | CALVES | ABS,Gesässmuskulatur | Adduktoren | Hintere Oberschenkelmuskulatur | Wadenmuskulatur | Gerade Bauchmuskulatur,5,Unterkörper,BODY | BOX,Körpergewicht | Plyo-Box,2,BODY,Körpergewicht,3,5,4,1,5,4,3,3,3,3,Mittel,86,69,B – Hauptassistenz,True,True,True,False,3,Spezialvariante,Kraft | Muskelaufbau,True,False,Langsame exzentrische Phase.,Eigene redaktionelle Taxonomie; Übungsnamen und Klassifikation,Originale Zusammenstellung; keine Bilder oder Fremdbeschreibungen enthalten,redaktionell erzeugt; fachliche Endprüfung vor Produktion empfohlen,tempo-step-up-mit-kniehub-korpergewicht
