exercise_id,exercise_name_de,muscle_id,muscle_name_de,role,contribution_weight_1_5,role_order,muscle_size_1_5,region
EX001086,Curtsy-Ausfallschritt in Goblet-Position,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001086,Curtsy-Ausfallschritt in Goblet-Position,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001086,Curtsy-Ausfallschritt in Goblet-Position,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001086,Curtsy-Ausfallschritt in Goblet-Position,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001087,Curtsy-Ausfallschritt mit Kettlebells,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001087,Curtsy-Ausfallschritt mit Kettlebells,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001087,Curtsy-Ausfallschritt mit Kettlebells,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001087,Curtsy-Ausfallschritt mit Kettlebells,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001087,Curtsy-Ausfallschritt mit Kettlebells,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001088,Curtsy-Ausfallschritt mit Kurzhanteln,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001088,Curtsy-Ausfallschritt mit Kurzhanteln,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001088,Curtsy-Ausfallschritt mit Kurzhanteln,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001088,Curtsy-Ausfallschritt mit Kurzhanteln,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001088,Curtsy-Ausfallschritt mit Kurzhanteln,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001089,Curtsy-Ausfallschritt mit Körpergewicht,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001089,Curtsy-Ausfallschritt mit Körpergewicht,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001089,Curtsy-Ausfallschritt mit Körpergewicht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001089,Curtsy-Ausfallschritt mit Körpergewicht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001089,Curtsy-Ausfallschritt mit Körpergewicht,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001090,Curtsy-Ausfallschritt mit Sandsack im Bear-Hug,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001090,Curtsy-Ausfallschritt mit Sandsack im Bear-Hug,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001090,Curtsy-Ausfallschritt mit Sandsack im Bear-Hug,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001090,Curtsy-Ausfallschritt mit Sandsack im Bear-Hug,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001090,Curtsy-Ausfallschritt mit Sandsack im Bear-Hug,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001091,Defizit-Ausfallschritt rückwärts an der Multipresse,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001091,Defizit-Ausfallschritt rückwärts an der Multipresse,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001091,Defizit-Ausfallschritt rückwärts an der Multipresse,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001091,Defizit-Ausfallschritt rückwärts an der Multipresse,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001091,Defizit-Ausfallschritt rückwärts an der Multipresse,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001092,Defizit-Ausfallschritt rückwärts im Kettlebell Front Rack,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001092,Defizit-Ausfallschritt rückwärts im Kettlebell Front Rack,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001092,Defizit-Ausfallschritt rückwärts im Kettlebell Front Rack,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001092,Defizit-Ausfallschritt rückwärts im Kettlebell Front Rack,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001092,Defizit-Ausfallschritt rückwärts im Kettlebell Front Rack,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001093,Defizit-Ausfallschritt rückwärts in Goblet-Position,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001093,Defizit-Ausfallschritt rückwärts in Goblet-Position,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001093,Defizit-Ausfallschritt rückwärts in Goblet-Position,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001093,Defizit-Ausfallschritt rückwärts in Goblet-Position,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001093,Defizit-Ausfallschritt rückwärts in Goblet-Position,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001094,Defizit-Ausfallschritt rückwärts mit Kettlebells,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001094,Defizit-Ausfallschritt rückwärts mit Kettlebells,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001094,Defizit-Ausfallschritt rückwärts mit Kettlebells,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001094,Defizit-Ausfallschritt rückwärts mit Kettlebells,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001094,Defizit-Ausfallschritt rückwärts mit Kettlebells,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001095,Defizit-Ausfallschritt rückwärts mit Kurzhanteln,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001095,Defizit-Ausfallschritt rückwärts mit Kurzhanteln,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001095,Defizit-Ausfallschritt rückwärts mit Kurzhanteln,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001095,Defizit-Ausfallschritt rückwärts mit Kurzhanteln,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001095,Defizit-Ausfallschritt rückwärts mit Kurzhanteln,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001096,Defizit-Ausfallschritt rückwärts mit Körpergewicht,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001096,Defizit-Ausfallschritt rückwärts mit Körpergewicht,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001096,Defizit-Ausfallschritt rückwärts mit Körpergewicht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001096,Defizit-Ausfallschritt rückwärts mit Körpergewicht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001096,Defizit-Ausfallschritt rückwärts mit Körpergewicht,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001097,Defizit-Ausfallschritt rückwärts mit Langhantel,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001097,Defizit-Ausfallschritt rückwärts mit Langhantel,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001097,Defizit-Ausfallschritt rückwärts mit Langhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001097,Defizit-Ausfallschritt rückwärts mit Langhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001097,Defizit-Ausfallschritt rückwärts mit Langhantel,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001098,Defizit-Ausfallschritt rückwärts mit Sandsack im Bear-Hug,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001098,Defizit-Ausfallschritt rückwärts mit Sandsack im Bear-Hug,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001098,Defizit-Ausfallschritt rückwärts mit Sandsack im Bear-Hug,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001098,Defizit-Ausfallschritt rückwärts mit Sandsack im Bear-Hug,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001098,Defizit-Ausfallschritt rückwärts mit Sandsack im Bear-Hug,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001099,Diagonal-Ausfallschritt im Kettlebell Front Rack,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001099,Diagonal-Ausfallschritt im Kettlebell Front Rack,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001099,Diagonal-Ausfallschritt im Kettlebell Front Rack,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001099,Diagonal-Ausfallschritt im Kettlebell Front Rack,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001099,Diagonal-Ausfallschritt im Kettlebell Front Rack,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001100,Diagonal-Ausfallschritt in Goblet-Position,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001100,Diagonal-Ausfallschritt in Goblet-Position,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001100,Diagonal-Ausfallschritt in Goblet-Position,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001100,Diagonal-Ausfallschritt in Goblet-Position,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001100,Diagonal-Ausfallschritt in Goblet-Position,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001101,Diagonal-Ausfallschritt mit Kettlebells,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001101,Diagonal-Ausfallschritt mit Kettlebells,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001101,Diagonal-Ausfallschritt mit Kettlebells,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001101,Diagonal-Ausfallschritt mit Kettlebells,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001101,Diagonal-Ausfallschritt mit Kettlebells,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001102,Diagonal-Ausfallschritt mit Kurzhanteln,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001102,Diagonal-Ausfallschritt mit Kurzhanteln,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001102,Diagonal-Ausfallschritt mit Kurzhanteln,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001102,Diagonal-Ausfallschritt mit Kurzhanteln,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001102,Diagonal-Ausfallschritt mit Kurzhanteln,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001103,Diagonal-Ausfallschritt mit Körpergewicht,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001103,Diagonal-Ausfallschritt mit Körpergewicht,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001103,Diagonal-Ausfallschritt mit Körpergewicht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001103,Diagonal-Ausfallschritt mit Körpergewicht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001103,Diagonal-Ausfallschritt mit Körpergewicht,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001104,Diagonal-Ausfallschritt mit Sandsack im Bear-Hug,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001104,Diagonal-Ausfallschritt mit Sandsack im Bear-Hug,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001104,Diagonal-Ausfallschritt mit Sandsack im Bear-Hug,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001104,Diagonal-Ausfallschritt mit Sandsack im Bear-Hug,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001104,Diagonal-Ausfallschritt mit Sandsack im Bear-Hug,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001105,Gehender Ausfallschritt im Kettlebell Front Rack,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001105,Gehender Ausfallschritt im Kettlebell Front Rack,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001105,Gehender Ausfallschritt im Kettlebell Front Rack,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001105,Gehender Ausfallschritt im Kettlebell Front Rack,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001105,Gehender Ausfallschritt im Kettlebell Front Rack,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001106,Gehender Ausfallschritt in Goblet-Position,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001106,Gehender Ausfallschritt in Goblet-Position,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001106,Gehender Ausfallschritt in Goblet-Position,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001106,Gehender Ausfallschritt in Goblet-Position,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001106,Gehender Ausfallschritt in Goblet-Position,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001107,Gehender Ausfallschritt mit Kettlebells,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001107,Gehender Ausfallschritt mit Kettlebells,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001107,Gehender Ausfallschritt mit Kettlebells,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001107,Gehender Ausfallschritt mit Kettlebells,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001107,Gehender Ausfallschritt mit Kettlebells,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001108,Gehender Ausfallschritt mit Kurzhanteln,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001108,Gehender Ausfallschritt mit Kurzhanteln,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001108,Gehender Ausfallschritt mit Kurzhanteln,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001108,Gehender Ausfallschritt mit Kurzhanteln,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001108,Gehender Ausfallschritt mit Kurzhanteln,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001109,Gehender Ausfallschritt mit Körpergewicht,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001109,Gehender Ausfallschritt mit Körpergewicht,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001109,Gehender Ausfallschritt mit Körpergewicht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001109,Gehender Ausfallschritt mit Körpergewicht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001109,Gehender Ausfallschritt mit Körpergewicht,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001110,Gehender Ausfallschritt mit Langhantel,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001110,Gehender Ausfallschritt mit Langhantel,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001110,Gehender Ausfallschritt mit Langhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001110,Gehender Ausfallschritt mit Langhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001110,Gehender Ausfallschritt mit Langhantel,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001111,Gehender Ausfallschritt mit Langhantel über Kopf,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001111,Gehender Ausfallschritt mit Langhantel über Kopf,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001111,Gehender Ausfallschritt mit Langhantel über Kopf,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001111,Gehender Ausfallschritt mit Langhantel über Kopf,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001111,Gehender Ausfallschritt mit Langhantel über Kopf,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001112,Gehender Ausfallschritt mit Sandsack im Bear-Hug,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001112,Gehender Ausfallschritt mit Sandsack im Bear-Hug,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001112,Gehender Ausfallschritt mit Sandsack im Bear-Hug,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001112,Gehender Ausfallschritt mit Sandsack im Bear-Hug,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001112,Gehender Ausfallschritt mit Sandsack im Bear-Hug,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001113,Landmine-Ausfallschritt rückwärts,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001113,Landmine-Ausfallschritt rückwärts,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001113,Landmine-Ausfallschritt rückwärts,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001113,Landmine-Ausfallschritt rückwärts,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001113,Landmine-Ausfallschritt rückwärts,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001114,Landmine-Ausfallschritt seitlich,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001114,Landmine-Ausfallschritt seitlich,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001114,Landmine-Ausfallschritt seitlich,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001114,Landmine-Ausfallschritt seitlich,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001114,Landmine-Ausfallschritt seitlich,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001115,Seitlicher Ausfallschritt an der Multipresse,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001115,Seitlicher Ausfallschritt an der Multipresse,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001115,Seitlicher Ausfallschritt an der Multipresse,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001115,Seitlicher Ausfallschritt an der Multipresse,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001115,Seitlicher Ausfallschritt an der Multipresse,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001116,Seitlicher Ausfallschritt im Kettlebell Front Rack,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001116,Seitlicher Ausfallschritt im Kettlebell Front Rack,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001116,Seitlicher Ausfallschritt im Kettlebell Front Rack,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001116,Seitlicher Ausfallschritt im Kettlebell Front Rack,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001116,Seitlicher Ausfallschritt im Kettlebell Front Rack,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001117,Seitlicher Ausfallschritt in Goblet-Position,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001117,Seitlicher Ausfallschritt in Goblet-Position,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001117,Seitlicher Ausfallschritt in Goblet-Position,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001117,Seitlicher Ausfallschritt in Goblet-Position,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001117,Seitlicher Ausfallschritt in Goblet-Position,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001118,Seitlicher Ausfallschritt mit Kettlebells,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001118,Seitlicher Ausfallschritt mit Kettlebells,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001118,Seitlicher Ausfallschritt mit Kettlebells,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001118,Seitlicher Ausfallschritt mit Kettlebells,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001118,Seitlicher Ausfallschritt mit Kettlebells,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001119,Seitlicher Ausfallschritt mit Kurzhanteln,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001119,Seitlicher Ausfallschritt mit Kurzhanteln,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001119,Seitlicher Ausfallschritt mit Kurzhanteln,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001119,Seitlicher Ausfallschritt mit Kurzhanteln,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001119,Seitlicher Ausfallschritt mit Kurzhanteln,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001120,Seitlicher Ausfallschritt mit Körpergewicht,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001120,Seitlicher Ausfallschritt mit Körpergewicht,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001120,Seitlicher Ausfallschritt mit Körpergewicht,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001120,Seitlicher Ausfallschritt mit Körpergewicht,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001120,Seitlicher Ausfallschritt mit Körpergewicht,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001121,Seitlicher Ausfallschritt mit Langhantel,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001121,Seitlicher Ausfallschritt mit Langhantel,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001121,Seitlicher Ausfallschritt mit Langhantel,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001121,Seitlicher Ausfallschritt mit Langhantel,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001121,Seitlicher Ausfallschritt mit Langhantel,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001122,Seitlicher Ausfallschritt mit Sandsack im Bear-Hug,QUADS,Quadrizeps,primary,5,1,5,Unterkörper
EX001122,Seitlicher Ausfallschritt mit Sandsack im Bear-Hug,GLUTES,Gesässmuskulatur,secondary,3,1,5,Unterkörper
EX001122,Seitlicher Ausfallschritt mit Sandsack im Bear-Hug,ADDUCTORS,Adduktoren,secondary,3,2,4,Unterkörper
EX001122,Seitlicher Ausfallschritt mit Sandsack im Bear-Hug,HAMSTRINGS,Hintere Oberschenkelmuskulatur,secondary,3,3,4,Unterkörper
EX001122,Seitlicher Ausfallschritt mit Sandsack im Bear-Hug,ABS,Gerade Bauchmuskulatur,secondary,2,4,3,Rumpf
EX001123,Band-Brustpresse im Stand,CHEST,Brustmuskulatur,primary,5,1,4,Oberkörper
EX001123,Band-Brustpresse im Stand,TRICEPS,Trizeps,secondary,3,1,3,Oberkörper
EX001123,Band-Brustpresse im Stand,FRONT_DELTS,Vordere Schulter,secondary,3,2,2,Oberkörper
EX001123,Band-Brustpresse im Stand,ABS,Gerade Bauchmuskulatur,secondary,3,3,3,Rumpf
EX001124,Brustpresse am Kabelzug im Ausfallschritt,CHEST,Brustmuskulatur,primary,5,1,4,Oberkörper
EX001124,Brustpresse am Kabelzug im Ausfallschritt,TRICEPS,Trizeps,secondary,3,1,3,Oberkörper
EX001124,Brustpresse am Kabelzug im Ausfallschritt,FRONT_DELTS,Vordere Schulter,secondary,3,2,2,Oberkörper
EX001125,Brustpresse an der Maschine,CHEST,Brustmuskulatur,primary,5,1,4,Oberkörper
EX001125,Brustpresse an der Maschine,TRICEPS,Trizeps,secondary,3,1,3,Oberkörper
EX001125,Brustpresse an der Maschine,FRONT_DELTS,Vordere Schulter,secondary,3,2,2,Oberkörper
EX001126,Brustpresse an der Maschine im Neutralgriff,CHEST,Brustmuskulatur,primary,5,1,4,Oberkörper
EX001126,Brustpresse an der Maschine im Neutralgriff,TRICEPS,Trizeps,secondary,3,1,3,Oberkörper
EX001126,Brustpresse an der Maschine im Neutralgriff,FRONT_DELTS,Vordere Schulter,secondary,3,2,2,Oberkörper
EX001127,Brustpresse an der Multipresse,CHEST,Brustmuskulatur,primary,5,1,4,Oberkörper
